First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167234"",""R-HSA-167234"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""R-HSA-167191"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167288"",""R-HSA-167288"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167284"",""R-HSA-167284"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167288"",""R-HSA-167288"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167282"",""R-HSA-167282"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167292"",""R-HSA-167292"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167284"",""R-HSA-167284"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167292"",""R-HSA-167292"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167282"",""R-HSA-167282"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167468"",""R-HSA-167468"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167474"",""R-HSA-167474"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
