Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855163"",""R-HSA-1855163"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198513"",""R-HSA-198513"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855200"",""R-HSA-1855200"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3257122"",""R-HSA-3257122"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855200"",""R-HSA-1855200"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198513"",""R-HSA-198513"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855222"",""R-HSA-1855222"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855222"",""R-HSA-1855222"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855222"",""R-HSA-1855222"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""R-HSA-1855154"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""R-HSA-1855154"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855154"",""R-HSA-1855154"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855180"",""R-HSA-1855180"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855180"",""R-HSA-1855180"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855180"",""R-HSA-1855180"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855208"",""R-HSA-1855208"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855208"",""R-HSA-1855208"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855208"",""R-HSA-1855208"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855210"",""R-HSA-1855210"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855210"",""R-HSA-1855210"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855210"",""R-HSA-1855210"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855211"",""R-HSA-1855211"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855211"",""R-HSA-1855211"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855211"",""R-HSA-1855211"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855174"",""R-HSA-1855174"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855174"",""R-HSA-1855174"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855174"",""R-HSA-1855174"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809565"",""R-HSA-6809565"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
